Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Aniketh,27/04/21 23:25,0:31:59,,Stranger: Season 2: Episode 5,,iPhone 12 Pro,0:50:13,Not latest view,US (United States)
Aniketh,27/04/21 22:48,0:07:14,,Stranger: Season 2: Episode 5,,iPhone 12 Pro,0:17:54,Not latest view,US (United States)
Aniketh,27/04/21 22:16,0:06:57,,Stranger: Season 2: Episode 5,,iPhone 12 Pro,0:10:40,Not latest view,US (United States)
Aniketh,27/04/21 22:09,0:03:03,,Stranger: Season 2: Episode 5,,iPhone 12 Pro,0:03:43,Not latest view,US (United States)
Aniketh,27/04/21 4:29,0:08:28,,Stranger: Season 2: Episode 4,,iPhone 12 Pro,1:04:22,1:04:22,US (United States)
Aniketh,27/04/21 4:28,0:00:09,,Stranger: Season 2: Episode 5,,iPhone 12 Pro,0:00:09,Not latest view,US (United States)
Aniketh,27/04/21 3:34,0:54:06,,Stranger: Season 2: Episode 4,,iPhone 12 Pro,0:55:54,Not latest view,US (United States)
Aniketh,27/04/21 3:30,0:00:39,,Stranger: Season 2: Episode 4,,iPhone 12 Pro,0:01:37,Not latest view,US (United States)
Aniketh,27/04/21 3:19,0:11:09,,Stranger: Season 2: Episode 3,,iPhone 12 Pro,0:58:19,0:58:19,US (United States)
Aniketh,27/04/21 1:10,0:47:50,Autoplayed: user action: User_Interaction; ,Stranger: Season 2: Episode 3,,FireTV 4K Stick 2018,0:47:50,Not latest view,US (United States)
Aniketh,27/04/21 1:10,0:00:11,Autoplayed: user action: None; ,NIGHTINPARADISE_CLIP_SUPPORTINGCHARACTER,HOOK,FireTV 4K Stick 2018,0:00:11,0:00:11,US (United States)
Aniketh,26/04/21 22:35,0:48:14,,Stranger: Season 2: Episode 2,,iPad Air Wi-Fi,1:02:19,1:02:19,US (United States)
Aniketh,26/04/21 1:10,0:13:32,,Stranger: Season 2: Episode 2,,iPhone 12 Pro,0:14:05,Not latest view,US (United States)
Aniketh,26/04/21 1:01,0:09:25,,Stranger: Season 2: Episode 1,,iPhone 12 Pro,0:58:23,0:58:23,US (United States)
Aniketh,25/04/21 23:34,0:05:43,,Stranger: Season 2: Episode 1,,iPhone 12 Pro,0:48:58,Not latest view,US (United States)
Aniketh,25/04/21 23:10,0:23:22,,Stranger: Season 2: Episode 1,,iPhone 12 Pro,0:43:15,Not latest view,US (United States)
Aniketh,25/04/21 22:33,0:09:53,,Stranger: Season 2: Episode 1,,Apple TV 3 (revised),0:19:53,Not latest view,US (United States)
Aniketh,25/04/21 22:14,0:10:05,,Stranger: Season 2: Episode 1,,iPhone 12 Pro,0:10:05,Not latest view,US (United States)
Aniketh,25/04/21 21:55,0:18:25,,Stranger: Season 1: Finale: Episode 16,,iPhone 12 Pro,1:24:32,1:24:32,US (United States)
Aniketh,25/04/21 21:46,0:02:36,,Stranger: Season 1: Finale: Episode 16,,iPhone 12 Pro,1:05:07,Not latest view,US (United States)
Aniketh,25/04/21 20:51,0:53:36,,Stranger: Season 1: Finale: Episode 16,,iPhone 12 Pro,1:02:31,Not latest view,US (United States)
Aniketh,25/04/21 19:05,0:48:50,,Stranger: Season 1: Finale: Episode 16,,Apple TV 3 (revised),0:48:49,Not latest view,US (United States)
Aniketh,25/04/21 18:29,0:30:45,,Stranger: Season 1: Episode 15,,Apple TV 3 (revised),1:16:18,1:16:18,US (United States)
Aniketh,25/04/21 16:55,0:10:05,,Stranger: Season 1: Episode 15,,iPhone 12 Pro,0:45:41,Not latest view,US (United States)
Aniketh,25/04/21 16:20,0:33:42,,Stranger: Season 1: Episode 15,,iPhone 12 Pro,0:35:36,Not latest view,US (United States)
Aniketh,25/04/21 15:43,0:34:27,,Stranger: Season 1: Episode 14,,iPhone 12 Pro,1:05:36,1:05:36,US (United States)
Aniketh,24/04/21 5:14,0:59:00,,Stranger: Season 1: Episode 14,,iPhone 12 Pro,0:58:52,Not latest view,US (United States)
Aniketh,24/04/21 5:08,0:06:00,,Stranger: Season 1: Episode 13,,iPhone 12 Pro,1:06:24,1:06:24,US (United States)
Aniketh,24/04/21 5:06,0:00:41,,Stranger: Season 1: Episode 13,,iPhone 12 Pro,1:00:24,Not latest view,US (United States)
Aniketh,24/04/21 0:37,0:05:30,,Stranger: Season 1: Episode 13,,iPhone 12 Pro,0:59:53,Not latest view,US (United States)
Aniketh,24/04/21 0:00,0:16:02,,Stranger: Season 1: Episode 13,,iPhone 12 Pro,0:54:23,Not latest view,US (United States)
Aniketh,23/04/21 23:50,0:09:25,,Stranger: Season 1: Episode 13,,iPhone 12 Pro,0:38:21,Not latest view,US (United States)
Aniketh,23/04/21 23:43,0:04:31,,Stranger: Season 1: Episode 13,,iPhone 12 Pro,0:29:26,Not latest view,US (United States)
Aniketh,23/04/21 23:33,0:07:22,,Stranger: Season 1: Episode 13,,iPhone 12 Pro,0:24:55,Not latest view,US (United States)
Aniketh,23/04/21 23:08,0:00:03,,Stranger: Season 1: Episode 13,,iPhone 12 Pro,0:17:33,Not latest view,US (United States)
Aniketh,23/04/21 22:43,0:04:27,,Stranger: Season 1: Episode 13,,iPhone 12 Pro,0:17:30,Not latest view,US (United States)
Aniketh,23/04/21 22:28,0:12:08,,Stranger: Season 1: Episode 13,,iPhone 12 Pro,0:13:03,Not latest view,US (United States)
Aniketh,23/04/21 22:24,0:03:54,,Stranger: Season 1: Episode 12,,iPhone 12 Pro,1:05:38,1:05:38,US (United States)
Aniketh,23/04/21 22:24,0:00:03,,Stranger: Season 1: Episode 12,,iPhone 12 Pro,1:01:44,Not latest view,US (United States)
Aniketh,23/04/21 22:21,0:00:58,,Stranger: Season 1: Episode 12,,iPhone 12 Pro,1:01:41,Not latest view,US (United States)
Aniketh,23/04/21 21:44,0:35:22,,Stranger: Season 1: Episode 12,,iPhone 12 Pro,1:00:43,Not latest view,US (United States)
Aniketh,23/04/21 21:38,0:05:27,,Stranger: Season 1: Episode 12,,iPhone 12 Pro,0:25:21,Not latest view,US (United States)
Aniketh,23/04/21 21:16,0:13:50,,Stranger: Season 1: Episode 12,,iPhone 12 Pro,0:19:54,Not latest view,US (United States)
Aniketh,23/04/21 20:56,0:03:23,,Stranger: Season 1: Episode 12,,iPhone 12 Pro,0:04:14,Not latest view,US (United States)
Aniketh,23/04/21 20:10,0:21:48,,Stranger: Season 1: Episode 11,,iPhone 12 Pro,1:07:20,1:07:20,US (United States)
Aniketh,23/04/21 3:12,0:59:17,,Stranger: Season 1: Episode 11,,Apple TV 3 (revised),0:59:17,Not latest view,US (United States)
Aniketh,23/04/21 2:05,1:06:57,,Stranger: Season 1: Episode 10,,Apple TV 3 (revised),1:06:57,1:06:57,US (United States)
Aniketh,23/04/21 1:57,0:07:58,,Stranger: Season 1: Episode 9,,Apple TV 3 (revised),1:05:32,1:05:32,US (United States)
Aniketh,22/04/21 23:23,0:12:39,,Stranger: Season 1: Episode 9,,iPhone 12 Pro,0:57:35,Not latest view,US (United States)
Aniketh,22/04/21 22:24,0:45:00,,Stranger: Season 1: Episode 9,,iPhone 12 Pro,0:45:06,Not latest view,US (United States)
Aniketh,22/04/21 21:38,0:33:14,,Stranger: Season 1: Episode 8,,iPhone 12 Pro,1:05:16,1:05:16,US (United States)
Aniketh,22/04/21 21:20,0:16:22,,Stranger: Season 1: Episode 8,,iPhone 12 Pro,0:32:12,Not latest view,US (United States)
Aniketh,22/04/21 21:02,0:15:48,,Stranger: Season 1: Episode 8,,iPhone 12 Pro,0:16:10,Not latest view,US (United States)
Aniketh,22/04/21 5:03,0:00:14,Autoplayed: user action: None; ,Stranger: Season 1: Episode 8,,FireTV 4K Stick 2018,0:01:07,Not latest view,US (United States)
Aniketh,22/04/21 3:51,1:12:08,,Stranger: Season 1: Episode 7,,FireTV 4K Stick 2018,1:10:53,1:10:53,US (United States)
Aniketh,22/04/21 2:44,1:04:09,Autoplayed: user action: User_Interaction; ,Stranger: Season 1: Episode 6,,FireTV 4K Stick 2018,1:03:09,1:03:09,US (United States)
Aniketh,22/04/21 1:41,1:02:47,Autoplayed: user action: User_Interaction; ,Stranger: Season 1: Episode 5,,FireTV 4K Stick 2018,1:02:43,1:02:43,US (United States)
Aniketh,22/04/21 1:31,0:08:19,Autoplayed: user action: User_Interaction; ,Stranger: Season 1: Episode 4,,FireTV 4K Stick 2018,1:08:01,1:08:01,US (United States)
Aniketh,22/04/21 1:08,0:16:30,,Stranger: Season 1: Episode 4,,iPhone 12 Pro,0:59:44,Not latest view,US (United States)
Aniketh,22/04/21 1:06,0:01:34,,Stranger: Season 1: Episode 4,,iPhone 12 Pro,0:41:44,Not latest view,US (United States)
Aniketh,22/04/21 1:05,0:00:25,,Stranger: Season 1: Episode 4,,iPhone 12 Pro,0:40:10,Not latest view,US (United States)
Aniketh,21/04/21 23:55,0:40:41,,Stranger: Season 1: Episode 4,,iPhone 12 Pro,0:39:45,Not latest view,US (United States)
Aniketh,21/04/21 23:51,0:03:53,,Stranger: Season 1: Episode 3,,iPhone 12 Pro,1:15:29,1:15:29,US (United States)
Aniketh,21/04/21 23:46,0:02:45,,Stranger: Season 1: Episode 3,,iPhone 12 Pro,1:11:46,Not latest view,US (United States)
Aniketh,21/04/21 23:25,0:00:50,,Stranger: Season 1: Episode 3,,iPhone 12 Pro,1:08:50,Not latest view,US (United States)
Aniketh,21/04/21 23:11,0:10:30,,Stranger: Season 1: Episode 3,,iPhone 12 Pro,1:08:00,Not latest view,US (United States)
Aniketh,21/04/21 22:22,0:23:59,,Stranger: Season 1: Episode 3,,iPhone 12 Pro,0:57:30,Not latest view,US (United States)
Aniketh,21/04/21 22:05,0:04:10,,Stranger: Season 1: Episode 3,,iPhone 12 Pro,0:33:51,Not latest view,US (United States)
Aniketh,21/04/21 4:40,0:15:28,,Stranger: Season 1: Episode 3,,iPhone 12 Pro,0:29:41,Not latest view,US (United States)
Aniketh,21/04/21 0:50,0:00:10,Autoplayed: user action: User_Interaction; ,Stranger: Season 1: Episode 3,,FireTV 4K Stick 2018,0:14:13,Not latest view,US (United States)
Aniketh,21/04/21 0:26,0:13:11,,Stranger: Season 1: Episode 3,,FireTV 4K Stick 2018,0:14:04,Not latest view,US (United States)
Aniketh,21/04/21 0:01,0:25:38,Autoplayed: user action: User_Interaction; ,Stranger: Season 1: Episode 2,,FireTV 4K Stick 2018,1:08:43,1:08:43,US (United States)
Aniketh,21/04/21 0:00,0:00:05,Autoplayed: user action: None; ,Season 1 Trailer: Sisyphus,TRAILER,FireTV 4K Stick 2018,0:00:05,0:00:05,US (United States)
Aniketh,20/04/21 2:58,0:44:11,,Stranger: Season 1: Episode 2,,Apple TV 3 (revised),0:43:46,Not latest view,US (United States)
Aniketh,20/04/21 2:01,0:56:46,,Stranger: Season 1: Episode 1,,Apple TV 3 (revised),1:16:37,1:16:37,US (United States)
Aniketh,20/04/21 1:26,0:05:07,,Stranger: Season 1: Episode 1,,iPhone 12 Pro,0:19:56,Not latest view,US (United States)
Aniketh,20/04/21 0:54,0:14:39,,Stranger: Season 1: Episode 1,,iPhone 12 Pro,0:14:49,Not latest view,US (United States)
Aniketh,20/04/21 0:53,0:00:30,Autoplayed: user action: None; ,Season 2 Trailer: Stranger,TRAILER,iPhone 12 Pro,0:00:30,0:00:30,US (United States)
Aniketh,20/04/21 0:52,0:01:00,Autoplayed: user action: None; ,Season 1 Trailer: The Serpent,TRAILER,iPhone 12 Pro,0:01:00,0:01:00,US (United States)
Aniketh,18/04/21 20:09,0:11:40,,Saving Private Ryan,,iPhone 12 Pro,0:12:20,0:12:20,US (United States)
Aniketh,18/04/21 20:09,0:00:04,Autoplayed: user action: None; ,Saving Private Ryan_hook_01_16x9,HOOK,iPhone 12 Pro,0:00:05,0:00:05,US (United States)
Aniketh,18/04/21 0:46,0:44:29,,Synchronic,,Apple TV 3 (revised),0:44:29,0:44:29,US (United States)
Aniketh,18/04/21 0:45,0:00:18,Autoplayed: user action: None; ,Synchronic_hook_03_16x9,HOOK,iPhone 12 Pro,0:00:18,0:00:18,US (United States)
Aniketh,18/04/21 0:45,0:00:04,Autoplayed: user action: None; ,Season 1 Trailer: Shadow and Bone,TRAILER,iPhone 12 Pro,0:00:04,0:00:04,US (United States)
Aniketh,17/04/21 22:48,0:49:51,,This Is a Robbery: The World's Biggest Art Heist: Limited Series: $10 Million Reward (Episode 4),,Apple TV 3 (revised),0:47:08,0:47:08,US (United States)
Aniketh,17/04/21 21:53,0:54:52,,This Is a Robbery: The World's Biggest Art Heist: Limited Series: We've Seen It (Episode 3),,Apple TV 3 (revised),0:54:52,0:54:52,US (United States)
Aniketh,17/04/21 21:48,0:04:57,,This Is a Robbery: The World's Biggest Art Heist: Limited Series: Vipers in the Grass (Episode 2),,Apple TV 3 (revised),0:48:00,0:48:00,US (United States)
Aniketh,17/04/21 1:25,0:43:07,,This Is a Robbery: The World's Biggest Art Heist: Limited Series: Vipers in the Grass (Episode 2),,Apple TV 3 (revised),0:43:07,Not latest view,US (United States)
Aniketh,16/04/21 23:44,0:50:45,,This Is a Robbery: The World's Biggest Art Heist: Limited Series: They Looked Like Cops (Episode 1),,Apple TV 3 (revised),0:50:45,0:50:45,US (United States)
Aniketh,16/04/21 23:02,0:00:24,Autoplayed: user action: None; ,Trailer: This Is A Robbery: The World's Biggest Art Heist,TRAILER,iPhone 12 Pro,0:00:24,0:00:24,US (United States)
Aniketh,16/04/21 23:02,0:00:05,Autoplayed: user action: None; ,Season 1 Trailer: The Serpent,TRAILER,iPhone 12 Pro,0:00:05,Not latest view,US (United States)
Aniketh,16/04/21 23:02,0:00:05,Autoplayed: user action: None; ,Trailer: Why Did You Kill Me?,TRAILER,iPhone 12 Pro,0:00:05,0:00:05,US (United States)
Aniketh,16/04/21 23:00,0:40:36,,Jericho: Season 2: Patriots and Tyrants (Episode 7),,Apple TV 3 (revised),0:40:36,0:40:36,US (United States)
Aniketh,16/04/21 22:28,0:32:25,,Jericho: Season 2: Sedition (Episode 6),,Apple TV 3 (revised),0:43:56,0:43:56,US (United States)
Aniketh,16/04/21 3:22,0:11:35,,Jericho: Season 2: Sedition (Episode 6),,Apple TV 3 (revised),0:11:34,Not latest view,US (United States)
Aniketh,16/04/21 2:39,0:42:38,,Jericho: Season 2: Termination for Cause (Episode 5),,Apple TV 3 (revised),0:42:38,0:42:38,US (United States)
Aniketh,16/04/21 1:31,0:43:45,,Jericho: Season 2: Oversight (Episode 4),,Apple TV 3 (revised),0:43:45,0:43:45,US (United States)
Aniketh,16/04/21 0:48,0:43:10,,Jericho: Season 2: Jennings & Rall (Episode 3),,Apple TV 3 (revised),0:43:10,0:43:10,US (United States)
Aniketh,16/04/21 0:03,0:44:46,,Jericho: Season 2: Condor (Episode 2),,Apple TV 3 (revised),0:44:46,0:44:46,US (United States)
Aniketh,15/04/21 2:40,1:24:27,,Uppena,,Apple TV 3 (revised),2:23:37,2:23:37,US (United States)
Aniketh,15/04/21 1:43,0:42:28,,Jericho: Season 2: Reconstruction (Episode 1),,FireTV 4K Stick 2018,0:43:42,0:43:42,US (United States)
Aniketh,15/04/21 1:04,0:38:36,Autoplayed: user action: Unspecified; ,Jericho: Season 1: Why We Fight (Episode 22),,FireTV 4K Stick 2018,0:43:36,0:43:36,US (United States)
Aniketh,14/04/21 3:36,0:59:16,,Uppena,,Apple TV 3 (revised),0:59:16,Not latest view,US (United States)
Aniketh,14/04/21 3:31,0:04:18,,Jericho: Season 1: Why We Fight (Episode 22),,Apple TV 3 (revised),0:04:18,Not latest view,US (United States)
Aniketh,14/04/21 2:46,0:44:32,,Jericho: Season 1: Coalition of the Willing (Episode 21),,Apple TV 3 (revised),0:44:32,0:44:32,US (United States)
Aniketh,14/04/21 2:31,0:15:01,,Jericho: Season 1: One if by Land (Episode 20),,Apple TV 3 (revised),0:42:13,0:42:13,US (United States)
Aniketh,14/04/21 2:20,0:05:21,,Jericho: Season 1: One if by Land (Episode 20),,Apple TV 3 (revised),0:26:48,Not latest view,US (United States)
Aniketh,14/04/21 0:27,0:20:12,,Jericho: Season 1: One if by Land (Episode 20),,iPhone 12 Pro,0:21:54,Not latest view,US (United States)
Aniketh,14/04/21 0:26,0:00:10,,Jericho: Season 1: One if by Land (Episode 20),,iPhone 12 Pro,0:01:32,Not latest view,US (United States)
Aniketh,13/04/21 23:55,0:29:29,,Jericho: Season 1: Casus Belli (Episode 19),,iPhone 12 Pro,0:44:13,0:44:13,US (United States)
Aniketh,13/04/21 23:40,0:14:48,,Jericho: Season 1: A.K.A (Episode 18),,iPhone 12 Pro,0:42:37,0:42:37,US (United States)
Aniketh,13/04/21 23:39,0:00:05,,Jericho: Season 1: Casus Belli (Episode 19),,iPhone 12 Pro,0:00:05,Not latest view,US (United States)
Aniketh,13/04/21 22:59,0:33:03,,Jericho: Season 1: A.K.A (Episode 18),,iPhone 12 Pro,0:36:16,Not latest view,US (United States)
Aniketh,13/04/21 19:14,0:00:06,Autoplayed: user action: None; ,Uppena_hook_04_16x9,HOOK,iPhone 12 Pro,0:00:06,0:00:06,US (United States)
Aniketh,12/04/21 4:30,0:29:10,,Jericho: Season 1: A.K.A (Episode 18),,iPhone 12 Pro,0:34:17,Not latest view,US (United States)
Aniketh,12/04/21 4:08,0:19:19,,Jericho: Season 1: One Man's Terrorist (Episode 17),,iPhone 12 Pro,0:41:00,0:41:00,US (United States)
Aniketh,12/04/21 3:54,0:13:17,,Jericho: Season 1: Winter's End (Episode 16),,iPhone 12 Pro,0:44:06,0:44:06,US (United States)
Aniketh,12/04/21 3:38,0:10:47,,Jericho: Season 1: Winter's End (Episode 16),,iPhone 12 Pro,0:21:49,Not latest view,US (United States)
Aniketh,12/04/21 3:37,0:00:30,,Jericho: Season 1: Winter's End (Episode 16),,iPhone 12 Pro,0:02:52,Not latest view,US (United States)
Aniketh,12/04/21 3:34,0:02:33,,Jericho: Season 1: Semper Fidelis (Episode 15),,iPhone 12 Pro,0:42:03,0:42:03,US (United States)
Aniketh,11/04/21 3:21,0:22:36,,Jericho: Season 1: Semper Fidelis (Episode 15),,iPhone 12 Pro,0:37:20,Not latest view,US (United States)
Aniketh,11/04/21 3:21,0:00:13,,Jericho: Season 1: Semper Fidelis (Episode 15),,iPhone 12 Pro,0:08:44,Not latest view,US (United States)
Aniketh,11/04/21 2:40,0:06:04,,Jericho: Season 1: Semper Fidelis (Episode 15),,iPhone 12 Pro,0:08:31,Not latest view,US (United States)
Aniketh,11/04/21 2:28,0:11:15,,Jericho: Season 1: Heart of Winter (Episode 14),,iPhone 12 Pro,0:44:15,0:44:15,US (United States)
Aniketh,11/04/21 2:00,0:27:00,,Jericho: Season 1: Heart of Winter (Episode 14),,Apple TV 3 (revised),0:27:00,Not latest view,US (United States)
Aniketh,11/04/21 1:17,0:42:43,,Jericho: Season 1: Black Jack (Episode 13),,Apple TV 3 (revised),0:42:43,0:42:43,US (United States)
Aniketh,11/04/21 0:05,0:40:09,,Jericho: Season 1: The Day Before (Episode 12),,Apple TV 3 (revised),0:42:14,0:42:14,US (United States)
Aniketh,10/04/21 23:25,0:35:37,,Jericho: Season 1: Vox Populi (Episode 11),,Apple TV 3 (revised),0:44:41,0:44:41,US (United States)
Aniketh,10/04/21 22:44,0:40:11,,Jericho: Season 1: Red Flag (Episode 10),,Apple TV 3 (revised),0:41:40,0:41:40,US (United States)
Aniketh,10/04/21 22:03,0:40:46,,Jericho: Season 1: Crossroads (Episode 9),,Apple TV 3 (revised),0:42:51,0:42:51,US (United States)
Aniketh,10/04/21 16:43,0:29:52,,Jericho: Season 1: Rogue River (Episode 8),,FireTV 4K Stick 2018,0:42:14,0:42:14,US (United States)
Aniketh,10/04/21 16:39,0:03:23,,Jericho: Season 1: Long Live the Mayor (Episode 7),,FireTV 4K Stick 2018,0:44:14,0:44:14,US (United States)
Aniketh,10/04/21 16:38,0:00:04,Autoplayed: user action: Unspecified; ,Jericho: Season 1: Rogue River (Episode 8),,FireTV 4K Stick 2018,0:12:57,Not latest view,US (United States)
Aniketh,10/04/21 5:23,0:11:38,,Jericho: Season 1: Rogue River (Episode 8),,iPhone 12 Pro,0:12:54,Not latest view,US (United States)
Aniketh,10/04/21 5:06,0:15:36,,Jericho: Season 1: Long Live the Mayor (Episode 7),,iPhone 12 Pro,0:44:16,Not latest view,US (United States)
Aniketh,10/04/21 2:31,0:07:56,,Jericho: Season 1: Long Live the Mayor (Episode 7),,iPhone 12 Pro,0:28:40,Not latest view,US (United States)
Aniketh,10/04/21 1:24,0:14:34,,Jericho: Season 1: Long Live the Mayor (Episode 7),,Apple TV 3 (revised),0:19:54,Not latest view,US (United States)
Aniketh,10/04/21 1:05,0:01:13,,Jericho: Season 1: Long Live the Mayor (Episode 7),,iPhone 12 Pro,0:05:24,Not latest view,US (United States)
Aniketh,10/04/21 1:01,0:03:07,,Jericho: Season 1: Long Live the Mayor (Episode 7),,iPhone 12 Pro,0:00:03,Not latest view,US (United States)
Aniketh,10/04/21 0:22,0:39:12,,Jericho: Season 1: 9:02 (Episode 6),,iPhone 12 Pro,0:41:37,0:41:37,US (United States)
Aniketh,09/04/21 23:38,0:39:32,,Jericho: Season 1: Federal Response (Episode 5),,iPhone 12 Pro,0:42:36,0:42:36,US (United States)
Aniketh,09/04/21 23:34,0:00:50,,Jericho: Season 1: Federal Response (Episode 5),,iPhone 12 Pro,0:02:04,Not latest view,US (United States)
Aniketh,09/04/21 4:32,0:00:30,,Jericho: Season 1: Federal Response (Episode 5),,Apple TV 3 (revised),0:00:30,Not latest view,US (United States)
Aniketh,09/04/21 3:51,0:40:38,,Jericho: Season 1: Walls of Jericho (Episode 4),,Apple TV 3 (revised),0:40:38,0:40:38,US (United States)
Aniketh,09/04/21 3:06,0:44:30,,Jericho: Season 1: Four Horsemen (Episode 3),,Apple TV 3 (revised),0:44:30,0:44:30,US (United States)
Aniketh,09/04/21 2:24,0:42:09,,Jericho: Season 1: Fallout (Episode 2),,Apple TV 3 (revised),0:42:09,0:42:09,US (United States)
Aniketh,09/04/21 1:45,0:00:10,Autoplayed: user action: None; ,Saving Private Ryan_hook_01_16x9,HOOK,iPhone 12 Pro,0:00:10,Not latest view,US (United States)
Aniketh,09/04/21 1:44,0:00:14,Autoplayed: user action: None; ,What Lies Below_hook_01_16x9,HOOK,iPhone 12 Pro,0:00:14,0:00:14,US (United States)
Aniketh,09/04/21 1:43,0:40:20,,Jericho: Season 1: Pilot (Episode 1),,Apple TV 3 (revised),0:40:20,0:40:20,US (United States)
Aniketh,09/04/21 0:43,0:47:25,,Tribes of Europa: Season 1: Chapter 6 (Episode 6),,Apple TV 3 (revised),0:47:25,0:47:25,US (United States)
Aniketh,04/04/21 20:19,0:00:04,,Tribes of Europa: Season 1: Chapter 6 (Episode 6),,FireTV 4K Stick 2018,0:00:10,Not latest view,US (United States)
Aniketh,04/04/21 19:42,0:36:54,Autoplayed: user action: None; ,Tribes of Europa: Season 1: Chapter 5 (Episode 5),,FireTV 4K Stick 2018,0:37:02,0:37:02,US (United States)
Aniketh,04/04/21 19:07,0:31:33,,Tribes of Europa: Season 1: Chapter 4 (Episode 4),,FireTV 4K Stick 2018,0:42:07,0:42:07,US (United States)
Aniketh,04/04/21 18:37,0:10:29,Autoplayed: user action: Unspecified; ,Tribes of Europa: Season 1: Chapter 4 (Episode 4),,FireTV 4K Stick 2018,0:10:37,Not latest view,US (United States)
Aniketh,04/04/21 18:24,0:12:29,Autoplayed: user action: Unspecified; ,Tribes of Europa: Season 1: Chapter 3 (Episode 3),,FireTV 4K Stick 2018,0:42:19,0:42:19,US (United States)
Aniketh,04/04/21 18:24,0:00:07,Autoplayed: user action: None; ,Season 1 Trailer: The Serpent,TRAILER,FireTV 4K Stick 2018,0:00:07,Not latest view,US (United States)
Aniketh,04/04/21 18:14,0:09:14,,Tribes of Europa: Season 1: Chapter 3 (Episode 3),,iPhone 12 Pro,0:29:50,Not latest view,US (United States)
